Date,Volume,Number of Unique Addresses,Total Transactions,Miner Revenue,Hash Rate,Difficulty,Manpool Count,Average Block Size,Google Trends,positive_news_count,neutral_news_count,negative_news_count,avg_news_sentiment_score,avg_stackex_sentiment_score,Fear & Greed Index,BTC_return,DASH_return,DOGE_return,ETH_return,LTC_return,XRP_return,Gold_return,Silver_return,Copper_return,Oil_return,DXY_return,10Y_Treasury_return,DJIA_return,SP500_return,NASDAQ_return,JP225_return,CSI300_return,SGD/USD_return,RUB/USD_return,JPY/USD_return,GBP/USD_return,EUR/USD_return,CNY/USD_return,CAD/USD_return,AUD/USD_return,is_difficulty_updated,Next_Day_BTC_Return
3/4/18,5499700224,332753,308073189,11496221.15,24933378.67,3.51106E+12,1001.786458,0.676326477,75,402,630,351,-0.004896602,-0.136363636,22,0.052557959,0.089943402,0.065427243,0.078845878,0.12710175,0.11455437,-0.006929385,-0.01684012,0.005755686,0.007935249,0.001665673,0.019033604,0.016459432,0.012614866,0.010357849,-0.004501983,-0.006287577,-0.000967687,-0.005711022,0.004890495,0.000604064,-0.00174595,0.000446036,-0.002175031,-0.00369776,0,-0.080775368
4/4/18,4936000000,432978,308073189,13317444.65,24933378.67,3.51106E+12,2174.859375,0.72334634,73,350,443,203,0.018663454,0.041666667,22,-0.080775368,-0.117718859,-0.070469799,-0.08719265,-0.119416959,-0.101090583,0.0022509,-0.008441946,-0.016677605,-0.002204368,-0.000665161,0.001436849,0.009609202,0.011566483,0.014526151,0.001280356,-0.001972075,0.000990937,-0.003216542,-0.00603047,0.001561219,-0.001153529,-0.001431702,0.008964589,0.003580844,0,-0.006181882
5/4/18,5639320064,432978,308073189,13317444.65,26526747.48,3.51106E+12,2174.859375,0.72334634,77,341,601,318,-0.01526381,-0.028515929,17,-0.006181882,0.006036444,-0.020216606,0.007066206,0.00607197,-0.011622126,-0.008609073,0.006848051,0.020784836,0.002682689,0.00355003,0.01578189,0.009928987,0.006862864,0.004890572,0.015284991,0,-0.000563816,-0.00080673,-0.003086748,0.001381085,0.000675162,-0.002509071,0.004053161,0.0049401,0,-0.025714036
6/4/18,3766810112,432978,308073189,13317444.65,26526747.48,3.51106E+12,1636.078125,0.72334634,79,339,722,383,-0.025876385,0.01969697,19,-0.025714036,-0.05371369,-0.016212233,-0.03378369,-0.050163249,-0.039068074,0.005738862,0.000735358,-0.005049705,-0.023292407,-0.003869097,-0.020127091,-0.023360774,-0.021920249,-0.022813369,-0.003598932,0,-0.00332708,0.000634371,-0.002669229,-0.005631711,-0.002866486,0.000289994,-0.001151731,-0.006694318,0,0.041403975
7/4/18,3976610048,432978,308813093,13317444.65,26526747.48,3.51106E+12,1636.078125,0.72334634,64,211,342,137,0.023743913,-0.04375,20,0.041403975,0.043243678,0.049438202,0.040587633,0.027440266,0.024003446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016268082
8/4/18,3652499968,311300,308813093,14381384.26,26526747.48,3.51106E+12,1119,0.431451764,59,285,434,99,0.063640954,-0.021111111,17,0.016268082,0.043838815,0.014632405,0.039432775,0.012136551,0.025685242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03599193
9/4/18,4894060032,311300,308813093,14381384.26,27451982.74,3.51106E+12,1119,0.431451764,69,350,573,201,0.043813523,-0.021482684,21,-0.03599193,-0.04003852,-0.028139289,-0.004948702,-0.022783861,-0.017072381,0.00330357,0.010225313,0.005730243,0.021914224,-0.002996385,0.003963934,0.001936251,0.003336549,0.005094638,0.005134584,-0.000501522,6.84E-05,-0.007492364,0.000856439,0.005918448,0.00161938,-0.000983173,-0.000743168,0.001820482,0,0.009456851
10/4/18,4272750080,311300,308813093,14381384.26,27451982.74,3.51106E+12,2160.223958,0.431451764,68,569,612,238,0.07272685,-0.033333333,18,0.009456851,0.001347189,0.101339124,0.039437855,-0.006322266,0.000154509,0.004265472,0.004060817,0.019371635,0.032954967,-0.002782725,0.003948284,0.017886426,0.016726954,0.020712651,0.005353776,0.019269417,0.003759151,-0.042099762,0.002032303,0.003308342,0.004152732,0.000504687,0.006039215,0.002255847,0,0.019541295
11/4/18,4641889792,311300,309468954,14381384.26,27451982.74,3.51106E+12,2160.223958,0.431451764,63,477,760,218,0.040356564,0.0178885,20,0.019541295,0.03550782,0.116003943,0.039341634,0.035252005,0.096710774,0.010804769,0.010382765,-0.006068366,0.019996909,-0.000223202,-0.00250267,-0.008954063,-0.005525365,-0.003562017,-0.004919662,0.002844413,0.002216097,-0.036493695,-0.003415884,0.003105755,0.003301305,0.003789551,0.008623383,0.008362783,0,0.132159574
12/4/18,8906250240,442158,309468954,14467514.39,27451982.74,3.51106E+12,2919.510417,0.825766455,76,456,894,320,0.008351377,0.121336996,18,0.132159574,0.143443973,0.118374558,0.144936591,0.093363031,0.165393808,-0.013343145,-0.017624571,-0.016709526,0.003741395,0.002009605,0.015770663,0.012137588,0.00825075,0.010074963,-0.001236694,-0.010082412,7.72E-05,0.00811627,0.002677806,0.000483,0.000692384,0.002072929,0.002100578,0.00015456,0,0.00085052
13/4/18,7764460032,442158,309468954,14467514.39,27551717.47,3.51106E+12,2919.510417,0.825766455,80,401,649,335,-0.007464982,-0.008163265,23,0.00085052,-0.002077398,0.051869405,-0.000417949,-0.03078061,0.014871087,0.004781848,0.011250955,0.002451036,0.00477113,0.000557137,-0.001764331,-0.005020214,-0.002886625,-0.004705731,0.00546904,-0.007051467,-0.002356247,0.006365849,-0.003738917,0.003459715,-0.003390011,-0.00356057,-0.001731732,-0.001008348,0,0.01143373
14/4/18,5191430144,442158,309468954,14467514.39,27551717.47,3.79619E+12,2971.479167,0.825766455,60,298,406,132,0.051417225,0.027777778,23.75,0.01143373,0.008700897,0.038798498,0.017743841,0.007498783,-0.009251005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.042932608
15/4/18,5244480000,442158,310243378,14467514.39,27551717.47,3.79619E+12,2971.479167,0.825766455,59,322,369,106,0.060741782,-0.003106553,24.5,0.042932608,0.071789548,0.101445783,0.060269902,0.045536602,0.079644451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032469306
16/4/18,5631309824,433712,310243378,14466032.42,27551717.47,3.79619E+12,1700.15625,0.967547255,60,388,591,176,0.043491861,0.03125,25.25,-0.032469306,-0.047497348,0.003062787,-0.038658915,-0.028096418,-0.02818465,0.002007697,0.002044768,0.007823938,-0.017361599,-0.004120298,0.001060453,0.008739622,0.008109038,0.006983584,0.002607546,-0.016088602,-8.39E-05,0,-0.002573451,0.00061244,0.000234393,0.002692552,-0.001032281,0.002208228,0,-0.019430015
17/4/18,6900879872,433712,310243378,14466032.42,28081059.67,3.79619E+12,1700.15625,0.967547255,61,505,785,416,-0.031771864,-0.006450321,26,-0.019430015,0.000767357,0.034678299,-0.016146022,0.035789043,-0.009594477,-0.000222671,0.00660177,-0.005337214,0.004530284,0.001006333,-0.006355977,0.00869212,0.010661505,0.017442067,0.000552336,-0.015810965,0.001297073,0.01296124,0.004300151,0.006683587,0.004260257,-0.000250965,0.002849269,-0.000201943,0,0.033071008
18/4/18,6529909760,433712,310243378,14466032.42,28081059.67,3.83932E+12,1628.166667,0.967547255,63,507,803,651,-0.052026976,0.046449949,24,0.033071008,0.157557708,0.140809444,0.043537979,0.053179169,0.079154148,0.002969121,0.027367133,0.025528465,0.029314562,0.001117137,0.018834475,-0.0015557,0.000831366,0.001942033,0.0142171,0.004705919,-0.000762304,-0.004775315,0.000214087,-0.003173882,-0.000965674,-0.000765634,0.000613221,-0.00076162,1,0.016033678
19/4/18,7063209984,433712,311012999,14466032.42,28081059.67,3.83932E+12,1628.166667,0.967547255,64,456,611,394,0.001955852,-0.021428571,25,0.016033678,0.024086948,0.076127125,0.082128199,0.04502246,0.117139576,-0.003256292,-0.00052236,-0.008086272,-0.002628893,0.003570628,0.016393418,-0.003361057,-0.005726125,-0.007838011,0.001488409,0.012097076,0.000954262,0.011195866,-0.002996575,-0.006449113,0.000483304,0.00113049,-0.005361139,0.002819625,0,0.066493842
20/4/18,8438110208,509923,311012999,14670398.22,28081059.67,3.83932E+12,2752.489583,0.818439788,64,316,444,227,0.032662918,0,26,0.066493842,0.067431419,0.011847527,0.08422252,0.063137384,0.167289198,-0.00749933,-0.004354939,0.001118921,0.001317855,0.004225008,0.012697303,-0.0081878,-0.008536532,-0.012700941,-0.001304097,-0.01337639,-0.001562293,-0.001946709,-0.000858738,-0.00829676,-0.002715857,-0.000746536,-0.003071904,-0.008410698,0,0.005624119
21/4/18,7548550144,509923,311012999,14670398.22,29391435.65,3.83932E+12,2752.489583,0.818439788,60,303,393,141,0.048320191,0.030397727,32,0.005624119,-0.034566819,-0.081452571,-0.016765789,-0.042452901,-0.055558597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010468133
22/4/18,6629899776,509923,311012999,14670398.22,29391435.65,3.83932E+12,1542.302083,0.818439788,59,284,341,107,0.066643716,0.017532468,31,-0.010468133,0.052216305,0.023277295,0.027197062,-0.014503092,-0.003559746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014589095
23/4/18,6925190144,509923,311801306,14670398.22,29391435.65,3.83932E+12,1542.302083,0.818439788,64,417,911,377,-0.016212434,0.001282051,28,0.014589095,0.076291368,-0.010290666,0.03326792,0.037322664,0.007657528,-0.01062314,-0.033591895,-0.00750438,0.003802313,0.006864512,0.007455125,-0.000582514,5.62E-05,-0.002453046,-0.00334809,0.001454829,-0.003949225,-0.006643911,-0.003975075,-0.006020662,-0.005842601,-0.002762362,-0.007973819,-0.008219199,0,0.08583926
24/4/18,10678800384,548252,311801306,19313819.55,29391435.65,3.83932E+12,3836.744792,0.967178522,75,641,815,336,0.037870871,-0.014166667,29,0.08583926,0.053121933,0.058008026,0.10210918,0.088859306,0.066301878,0.006729697,0.007000249,0.009813364,-0.013694674,-0.001869428,0.003363602,-0.01736529,-0.013380561,-0.01700895,0.008605566,0.02048758,-0.006414131,-0.00681107,-0.008305469,-0.004530171,-0.005249564,-0.003261061,-0.006018221,-0.00737477,0,-0.087832923
25/4/18,11083100160,548252,311801306,19313819.55,30154849.56,3.83932E+12,3836.744792,0.967178522,73,457,661,234,0.054439053,-0.019583333,64,-0.087832923,-0.130386903,-0.121896552,-0.130962302,-0.126775671,-0.14353521,-0.007661163,-0.012045317,-0.002071055,0.005169957,0.004406759,0.013744515,0.002484969,0.001837059,-0.000515154,-0.002818857,-0.003847312,0.002875902,0.004448289,-0.0003263,0.003988306,0.002656244,0.001616917,0.001769902,0.000380093,0,0.049263207
26/4/18,8970559488,548252,311801306,19313819.55,30154849.56,3.83932E+12,7689.5,0.967178522,61,333,448,166,0.060242872,0.029166667,47,0.049263207,0.09294414,0.104849794,0.077009704,0.061582941,0.064709632,-0.003708676,0.000121364,-0.006066428,0.002057302,0.004277716,-0.01124336,0.009903315,0.010434205,0.016411223,0.004694466,-0.019120686,-0.004294874,-0.014331406,-0.005113698,-0.003903146,-0.005696244,-0.002976378,-0.001144942,-0.00461854,0,-0.031725438
27/4/18,7566289920,548252,312713491,19313819.55,30154849.56,3.83932E+12,7689.5,0.967178522,56,241,399,159,0.041448185,0.025454545,55,-0.031725438,-0.06310925,-0.036431491,-0.023803295,-0.050585975,-0.045199912,0.003038821,-0.004973358,-0.021522619,-0.0013199,-0.000218399,-0.011036787,-0.000458442,0.001113625,0.00015728,0.006642579,0.000368101,-0.00058795,-0.004368175,0.000546807,-0.001419735,-0.005097904,-0.001688698,-0.002664753,-0.001888744,0,0.040216831
28/4/18,7805479936,429929,312713491,15653776.38,30154849.56,3.83932E+12,2872.739583,0.844274703,51,261,278,122,0.060406051,-0.016666667,54,0.040216831,0.04671667,-0.011988196,0.056637071,0.043802518,0.061334231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007551988
29/4/18,8853000192,429929,312713491,15653776.38,27778760.67,3.83932E+12,2872.739583,0.844274703,52,215,304,78,0.067556114,0.02991453,61,0.007551988,0.00927526,0.019040508,0.007610312,0.008765768,0.010388948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018954109
30/4/18,8673920000,429929,312713491,15653776.38,27778760.67,4.02206E+12,1997.760417,0.844274703,55,378,491,149,0.059930255,-0.013888889,59,-0.018954109,-0.051975788,-0.04561275,-0.027518498,-0.033547863,-0.039918498,-0.003105429,-0.005729603,0.002133948,0.006901633,0.003277206,-0.007101761,-0.006089338,-0.008187491,-0.00751844,0,0,0.003613435,0.005703541,0.001858127,-0.010658482,0.001090868,-0.000253416,0.002374569,0.002422961,1,-0.013152901
1/5/18,7713019904,429929,313522774,15653776.38,27778760.67,4.02206E+12,1997.760417,0.844274703,52,325,483,224,0.021507074,0.072222222,56,-0.013152901,0.012951255,-0.012667946,0.005506542,7.41E-05,0.004139912,-0.009420987,-0.016736188,-0.012284981,-0.019250397,0.006641993,0.013623965,-0.002652784,0.002549045,0.009117989,0.001787449,0,-0.001938487,-0.009722049,-0.002072878,8.28E-05,-0.003431542,0.000773116,0.00065483,-0.005648711,0,0.012820488
2/5/18,7558159872,468951,313522774,16550285.13,27778760.67,4.02206E+12,2053.369792,0.877978136,51,274,501,138,0.052010405,0.000952381,52,0.012820488,0.005414498,0.02507776,0.020094641,0.020802954,0.02102077,-0.000920443,0.015711754,0.010779366,0.010111529,0.000649056,-0.004032286,-0.007223119,-0.007205864,-0.004179154,-0.001566108,0.001801922,-0.006020319,-0.007363121,-0.005028971,-0.011826715,-0.007422258,-3.17E-05,-0.001073988,-0.006570292,0,0.054996193
3/5/18,10207299584,468951,313522774,16550285.13,29007915.36,4.02206E+12,2053.369792,0.877978136,54,324,613,194,0.034483466,0.032142857,55,0.054996193,0.045334282,0.069789494,0.134459986,0.065194614,0.029533401,0.006218313,0.004358182,0.003773624,0.007360518,-0.001080948,-0.006072837,0.000216089,-0.002253674,-0.001795547,0,0.007799352,-0.001975357,-0.005515755,0.000439512,-0.0026063,-0.003382379,-0.0045846,-0.002856772,0.000509161,0,-0.004423358
4/5/18,8217829888,468951,313522774,16550285.13,29007915.36,4.02206E+12,3704.442708,0.877978136,57,211,376,147,0.022962125,-0.001683502,56,-0.004423358,-0.03376592,-0.065945754,0.007800716,0.045392297,0.012409767,0.001525902,0.004400471,0.002124879,0.018851394,0.001731371,-0.000678918,0.013888729,0.012811179,0.017137083,0,-0.004851569,0.004463707,0.012686472,0.006699616,-0.000108296,0.003201406,0.001380442,0.002443715,0.005571206,0,0.016224567
5/5/18,7651939840,468951,314383829,16550285.13,29007915.36,4.02206E+12,3704.442708,0.877978136,55,120,212,137,-0.024044989,-0.026721763,63,0.016224567,0.03987473,-0.016891251,0.038817514,0.053167283,0.010789106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020627661
6/5/18,7222280192,386315,314383829,16838802.17,29007915.36,4.02206E+12,2497.161458,0.758401058,52,220,310,140,0.052952537,-0.003181818,67,-0.020627661,-0.040522847,-0.040540541,-0.029173432,-0.033539173,-0.037210138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029186523
7/5/18,7394019840,386315,314383829,16838802.17,29705021.86,4.02206E+12,2497.161458,0.758401058,56,452,535,264,0.06072558,-0.125,56,-0.029186523,-0.056128919,-0.030784708,-0.048700573,-0.040285245,-0.044505329,-0.000380894,-0.001277833,-0.00195728,0.014486548,0.001944478,0.002038058,0.003907697,0.003457946,0.007710509,-0.000250042,0.015787005,-0.002504001,0.008120869,-0.000436395,-0.002977368,-0.002857558,-0.001410303,-0.000404794,-0.000556558,0,-0.014743338
8/5/18,7415869952,386315,314383829,16838802.17,29705021.86,4.02206E+12,4873.994792,0.758401058,56,406,675,231,0.048339253,-0.016520979,62,-0.014743338,-0.031022732,0.100892672,-0.001151588,-0.031914273,-0.022423802,-0.000152378,-0.00152316,-0.006210182,-0.023610996,0.003989248,0.006440696,0.000118676,-0.000265641,0.000232607,0.001848444,0.01160324,-0.00056955,-0.00686899,0.00185549,0.002836244,-0.001778335,-0.000693424,-0.001801098,-0.000721669,0,0.009784638
9/5/18,7226890240,386315,315180744,16838802.17,29705021.86,4.02206E+12,4873.994792,0.758401058,54,340,666,178,0.056184206,0.05194593,53,0.009784638,-0.00140382,-0.039600226,-0.000773016,-0.016050995,-0.014652883,-0.000533499,0.004271399,-0.00032887,0.030118765,-0.000859126,0.011788429,0.007484669,0.00968222,0.01004696,-0.004434225,-0.001820595,-0.004029158,-0.00918008,-0.00076261,-0.001246835,-0.005517968,-0.000566583,-0.005021521,-0.009238176,0,-0.030159125
10/5/18,6906699776,465046,315180744,19067802.48,29705021.86,4.02206E+12,1770.354167,0.733376695,53,259,381,155,0.050623774,0.012,63,-0.030159125,-0.04922419,-0.043785588,-0.033229931,-0.045754607,-0.054618039,0.007244719,0.013488889,0.01743707,0.003092511,-0.004191739,-0.010985351,0.008026482,0.009370644,0.008863877,0.00394035,0.005538076,-0.006082257,0.006853662,-0.007413868,-0.000650019,-0.001741674,0.001305791,0.007337951,0.001343743,0,-0.066613685
11/5/18,8488520192,465046,315180744,19067802.48,29676459.33,4.02206E+12,1770.354167,0.733376695,65,237,368,319,-0.021867316,0.022727273,41,-0.066613685,-0.064398997,-0.104312115,-0.065574713,-0.085087634,-0.096657083,-0.001362847,-0.000239791,0.000808426,-0.00924893,-0.00118727,0,0.003704218,0.001707596,-0.000282288,0.011614824,-0.0051934,0.007645639,0.0214925,0.003734622,-0.001568887,0.005934726,0.002080179,0.006257806,0.008955204,0,0.007510453
12/5/18,6821380096,465046,315180744,19067802.48,29676459.33,4.14388E+12,8752.255208,0.733376695,48,132,265,99,0.031606452,0.040779221,44,0.007510453,0.026184123,0.025447043,0.009508694,0.034751338,0.017208601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.025755864
13/5/18,5866379776,465046,315992718,19067802.48,29676459.33,4.14388E+12,8752.255208,0.733376695,45,189,220,73,0.083200207,-0.03125,40,0.025755864,0.030435349,-0.032193159,0.069161341,0.019072141,0.070346627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000819629
14/5/18,7364149760,469798,315992718,14739381.03,29676459.33,4.14388E+12,3628.994792,0.872704273,54,340,682,308,0.027775113,-0.0171875,40,-0.000819629,0.038067135,0.03026103,-0.004017691,0.021620101,-0.006503497,-0.001895375,-0.006356495,-0.005331178,0.003677541,0.000540257,0.008078065,0.002748169,0.00088349,0.001140089,0.004718193,0.009412993,0.002441795,-0.001048929,0.000875465,0.002250177,0.002904125,0.002386923,-0.000877285,0.003315108,0,-0.023679606
15/5/18,6705710080,469798,315992718,14739381.03,29771418.72,4.14388E+12,3628.994792,0.872704273,50,374,534,153,0.081639114,0.048051948,40,-0.023679606,-0.007792699,0.012331839,-0.029673628,-0.053034915,-0.057106374,-0.020964661,-0.022691579,-0.011694011,0.004932335,0.006804243,0.028380648,-0.007751188,-0.00684214,-0.008053888,-0.002092196,0.003786925,-0.000800826,-0.000864731,-0.003608135,0.000637459,-0.001753661,-0.000823301,-0.001483875,-0.003326668,0,-0.016632607
16/5/18,6760220160,469798,315992718,14739381.03,29771418.72,4.14388E+12,2992.692708,0.872704273,53,354,612,211,0.037825573,-0.019047619,32,-0.016632607,-0.038987961,-0.028792913,-0.002568851,-0.004375175,0.022177556,0.001008555,0.00636042,0.005258844,0.002524194,0.001823623,0.004870164,0.002530498,0.004060562,0.006348242,-0.004417082,-0.007964456,-0.006928693,-0.006676558,-0.005157467,-0.004589879,-0.009243847,-0.0060404,-0.00560128,-0.007640201,0,-0.032801509
17/5/18,5862530048,469798,316784522,14739381.03,29771418.72,4.14388E+12,2992.692708,0.872704273,47,344,527,209,0.036218148,0.027777778,31,-0.032801509,-0.061047139,-0.044925884,-0.048642962,-0.046636773,-0.065498159,-0.001550147,0.007117826,0.006048668,0,0.000856642,0.004523405,-0.002218474,-0.000855872,-0.002139625,0.005332458,-0.00739652,0.004405203,0.009522031,-0.000551511,0.00356291,-0.00033077,0.000994784,0.007048762,0.006586347,0,0.019353066
18/5/18,5764190208,499648,316784522,15763512.33,29771418.72,4.14388E+12,4598.078125,0.839280155,49,342,473,187,0.054291717,-0.036939103,37,0.019353066,0.021899167,-0.040830946,0.032275027,0.024734034,0.019457191,0.001552554,-0.00158417,-0.008449719,-0.002937461,0.001818746,-0.013509185,4.49E-05,-0.002632195,-0.003810428,0.004027881,0.0100964,-0.002256553,-0.007767709,-0.004193798,-0.002432778,-0.001840572,0.000675271,-0.004168211,-0.001501795,0,-0.000459345
19/5/18,4712399872,499648,316784522,15763512.33,30898997.44,4.14388E+12,4598.078125,0.839280155,41,229,247,82,0.087534767,-0.023809524,31,-0.000459345,-0.023662792,0.066965397,0.003115103,-0.005416843,-0.005263882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032261976
20/5/18,5191059968,499648,316784522,15763512.33,30898997.44,4.14388E+12,1204,0.839280155,43,217,204,78,0.089725852,-0.018052318,32,0.032261976,0.040240359,0.031964536,0.027046916,0.032352871,0.034772524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011072125
21/5/18,5154990080,499648,317519701,15763512.33,30898997.44,4.14388E+12,1204,0.839280155,46,437,628,217,0.060843526,0.039806548,41,-0.011072125,-0.042998803,-0.034365815,-0.022571614,-0.037144378,-0.02664361,0,0.003966591,0.011307729,0.013468001,0.000427178,-0.000652056,0.012065472,0.007386753,0.0053982,0.003140368,0.004657469,-0.000201334,-0.00341721,-0.000443312,-0.002830117,-0.002423861,-0.002603769,-0.003230696,0.002384638,0,-0.044804714
22/5/18,5137010176,441616,317519701,15794378.62,30898997.44,4.14388E+12,1904.635417,0.697712556,50,286,381,289,0.002702301,0.00719697,30,-0.044804714,-0.063429029,-0.098337626,-0.073626056,-0.043365185,-0.052847226,0.00116261,0.003403827,0.010857221,-0.001522711,-0.000747221,0,-0.007151355,-0.003135762,-0.002107113,-0.001827173,-0.003833989,0.001835197,0.013216958,-0.000887016,-0.003358292,0.002193489,0.000268078,0.007921996,0.007757553,0,-0.060180703
